	x		f(x)	   f'(x) fd		f'(x) af		f''(x) fd		f''(x) ad
      0.16	      0.16	      0.99	      0.99	      0.55	      0.55
      0.16	      0.16	      0.99	      0.99	      0.55	      0.55
      0.16	      0.16	      0.99	      0.99	      0.55	      0.55
      0.17	      0.16	      0.99	      0.99	      0.55	      0.55
      0.17	      0.17	      0.99	      0.99	      0.55	      0.55
      0.17	      0.17	      0.99	      0.99	      0.55	      0.55
      0.17	      0.17	      0.99	      0.99	      0.55	      0.55
      0.17	      0.17	      0.99	      0.99	      0.55	      0.55
      0.17	      0.17	      0.99	      0.99	      0.55	      0.55
      0.17	      0.17	      0.99	      0.99	      0.55	      0.55
      0.17	      0.17	      0.99	      0.99	      0.55	      0.55
      0.17	      0.17	      0.98	      0.99	      0.55	      0.55
      0.17	      0.17	      0.98	      0.98	      0.55	      0.55
      0.18	      0.17	      0.98	      0.98	      0.55	      0.55
      0.18	      0.18	      0.98	      0.98	      0.55	      0.55
      0.18	      0.18	      0.98	      0.98	      0.55	      0.55
      0.18	      0.18	      0.98	      0.98	      0.55	      0.55
      0.18	      0.18	      0.98	      0.98	      0.55	      0.55
      0.18	      0.18	      0.98	      0.98	      0.55	      0.55
      0.18	      0.18	      0.98	      0.98	      0.55	      0.55
      0.18	      0.18	      0.98	      0.98	      0.55	      0.55
      0.18	      0.18	      0.98	      0.98	      0.55	      0.55
      0.18	      0.18	      0.98	      0.98	      0.55	      0.55
      0.19	      0.18	      0.98	      0.98	      0.55	      0.55
      0.19	      0.18	      0.98	      0.98	      0.55	      0.55
      0.19	      0.19	      0.98	      0.98	      0.55	      0.55
      0.19	      0.19	      0.98	      0.98	      0.55	      0.56
      0.19	      0.19	      0.98	      0.98	      0.55	      0.56
      0.19	      0.19	      0.98	      0.98	      0.56	      0.56
      0.19	      0.19	      0.98	      0.98	      0.56	      0.56
      0.19	      0.19	      0.98	      0.98	      0.56	      0.56
      0.19	      0.19	      0.98	      0.98	      0.56	      0.56
      0.19	      0.19	      0.98	      0.98	      0.56	      0.56
      0.20	      0.19	      0.98	      0.98	      0.56	      0.56
      0.20	      0.19	      0.98	      0.98	      0.56	      0.56
      0.20	      0.20	      0.98	      0.98	      0.56	      0.56
      0.20	      0.20	      0.98	      0.98	      0.56	      0.56
      0.20	      0.20	      0.98	      0.98	      0.56	      0.56
      0.20	      0.20	      0.98	      0.98	      0.56	      0.56
      0.20	      0.20	      0.98	      0.98	      0.56	      0.56
      0.20	      0.20	      0.98	      0.98	      0.56	      0.56
      0.20	      0.20	      0.98	      0.98	      0.56	      0.56
      0.20	      0.20	      0.98	      0.98	      0.56	      0.56
      0.21	      0.20	      0.98	      0.98	      0.56	      0.56
      0.21	      0.20	      0.98	      0.98	      0.56	      0.56
      0.21	      0.21	      0.98	      0.98	      0.56	      0.56
      0.21	      0.21	      0.98	      0.98	      0.56	      0.56
      0.21	      0.21	      0.98	      0.98	      0.56	      0.56
